timestamp	species	generation	reward	distance	food	breeding
1777608778.922279	starfish	0	65.90429190724971	75.97650473157896	0	0
1777608778.922295	starfish	1	67.69526633959956	77.84246845783912	0	0
1777608778.9223082	starfish	2	66.98454250635548	77.15501937678798	0	0
1777608778.9223108	starfish	3	67.84654072440334	78.01671396371908	0	0
1777608778.9223151	starfish	4	67.97618333620929	78.00154636004885	0	0
1777608778.9223192	starfish	5	67.85691116323498	77.93428836884127	0	0
1777608778.922322	starfish	6	68.01287809461016	78.0682996619275	0	0
1777608778.922325	starfish	7	67.84959380915754	77.95580142087556	0	0
1777608778.9223292	starfish	8	63.84968834861887	73.97662309887178	0	0
1777608778.922333	starfish	9	67.87712224659977	77.96172113886122	0	0
1777608778.922336	starfish	10	67.79503060138383	78.01060654258927	0	0
1777608778.9223402	starfish	11	67.95258263662335	78.0504382241788	0	0
1777608778.922344	starfish	12	67.77975864976897	77.9515258768906	0	0
1777608778.922347	starfish	13	67.87769342617068	78.02255596694519	0	0
1777608778.9223502	starfish	14	67.79375750066706	78.01110062430014	0	0
1777608778.922354	starfish	15	67.828162252957	77.93203200187902	0	0
1777608778.922357	starfish	16	67.86863073711812	77.89008904833977	0	0
1777608778.9223602	starfish	17	67.88098495795455	77.90723932729527	0	0
1777608778.922364	starfish	18	67.83479656325909	77.92634897881888	0	0
1777608778.9223669	starfish	19	67.97319633753804	78.0197039977904	0	0
